Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Cloud Type,Wind Speed,Relative Humidity,Temperature,Pressure,GHI_Day_Ahead
2015,7,17,15,30,687,687,0,0.4,21.71,31,960,828
2015,7,17,16,30,520,520,0,0.4,24.4,30,960,691
2015,7,17,17,30,336,336,0,0.4,27.77,28,960,520
2015,7,17,18,30,153,153,0,0.3,39.05,24,960,332
2015,7,17,19,30,15,15,0,0.2,53.9,21,960,149
2015,7,18,5,30,62,62,0,0.3,63.33,18,960,0
2015,7,18,6,30,230,230,0,0.3,49.5,22,960,56
2015,7,18,7,30,420,420,0,0.4,38.19,26,960,219
2015,7,18,8,30,602,602,0,0.4,30.41,29,960,405
2015,7,18,9,30,759,759,0,0.3,24.93,32,960,586
2015,7,18,10,30,877,877,0,0.2,22.08,34,960,743
2015,7,18,11,30,946,946,0,0.1,20.6,35,960,867
2015,7,18,12,30,961,961,0,0,19.01,36,960,938
2015,7,18,13,30,922,922,0,0.1,17.59,37,960,955
2015,7,18,14,30,828,828,0,0.3,18.45,36,960,914
2015,7,18,15,30,691,691,0,0.4,19.67,35,960,822
2015,7,18,16,30,520,520,0,0.5,21.07,34,960,685
2015,7,18,17,30,332,332,0,0.5,25.4,31,960,515
2015,7,18,18,30,149,149,0,0.3,34.75,28,960,327
2015,7,18,19,30,13,13,0,0.2,48.42,24,960,145
2015,7,19,5,30,56,56,0,0.1,61.06,22,960,0
2015,7,19,6,30,219,219,0,0.1,47.73,25,970,54
2015,7,19,7,30,405,405,0,0.1,35.32,28,970,216
2015,7,19,8,30,586,586,0,0.2,30.12,31,970,403
2015,7,19,9,30,743,743,0,0.2,25.88,32,970,585
2015,7,19,10,30,867,867,0,0.3,24.06,33,970,743
2015,7,19,11,30,938,938,0,0.3,22.57,34,970,863
2015,7,19,12,30,955,955,0,0.3,21.32,35,970,935
2015,7,19,13,30,914,914,0,0.4,21.47,36,960,952
2015,7,19,14,30,822,822,0,0.4,21.72,35,960,914
2015,7,19,15,30,685,685,0,0.5,23.32,34,960,822
2015,7,19,16,30,515,515,0,0.5,26.63,33,960,685
2015,7,19,17,30,327,327,0,0.4,30.64,31,970,515
2015,7,19,18,30,145,145,0,0.3,37.91,27,970,329
2015,7,19,19,30,12,12,0,0.2,53.4,23,970,146
2015,7,20,5,30,54,54,0,0.2,70.07,21,970,0
2015,7,20,6,30,216,216,0,0.1,49.87,24,970,54
2015,7,20,7,30,403,403,0,0.1,40.21,27,970,217
2015,7,20,8,30,585,585,0,0.2,34.14,30,970,405
2015,7,20,9,30,743,743,0,0.2,30.33,32,970,588
2015,7,20,10,30,863,863,0,0.2,28.31,34,960,746
2015,7,20,11,30,935,935,0,0.3,26.16,35,960,869
2015,7,20,12,30,952,952,0,0.3,23.95,36,960,940
2015,7,20,13,30,914,914,0,0.4,23.31,36,960,957
2015,7,20,14,30,822,822,0,0.4,22.95,35,960,916
2015,7,20,15,30,685,685,0,0.5,24.09,34,960,824
2015,7,20,16,30,515,515,0,0.5,25.56,33,960,688
2015,7,20,17,30,329,329,0,0.4,31.03,31,960,370
2015,7,20,18,30,146,146,0,0.3,41.52,27,960,332
2015,7,20,19,30,12,12,0,0.3,58.26,23,960,148
2015,7,21,5,30,54,54,0,0.1,78.48,19,960,0
2015,7,21,6,30,217,217,0,0.1,64.56,22,960,53
2015,7,21,7,30,405,405,0,0.1,51.18,25,960,220
2015,7,21,8,30,588,588,0,0.2,42.64,28,960,413
2015,7,21,9,30,746,746,0,0.3,35.53,29,960,468
2015,7,21,10,30,869,869,0,0.3,31.58,31,960,616
2015,7,21,11,30,940,940,0,0.3,28.3,32,960,742
2015,7,21,12,30,957,957,0,0.4,25.5,33,960,951
2015,7,21,13,30,916,916,0,0.4,23.28,33,960,968
2015,7,21,14,30,824,824,0,0.5,24.25,33,960,929
2015,7,21,15,30,688,688,0,0.5,25.61,32,960,836
2015,7,21,16,30,370,518,3,0.5,27.59,30,960,697
2015,7,21,17,30,332,332,0,0.5,34.02,27,960,524
2015,7,21,18,30,148,148,0,0.4,42.51,24,960,333
2015,7,21,19,30,11,11,0,0.3,54.77,21,960,146
2015,7,22,5,30,53,53,0,0.2,95.58,15,960,0
2015,7,22,6,30,220,220,0,0.2,78.76,17,960,49
2015,7,22,7,30,413,413,0,0.3,67.25,20,960,169
2015,7,22,8,30,468,598,7,0.3,51.41,23,960,405
2015,7,22,9,30,616,759,8,0.3,39.19,25,960,482
2015,7,22,10,30,742,880,3,0.3,31.86,27,960,646
2015,7,22,11,30,951,951,0,0.3,27.66,28,960,873
2015,7,22,12,30,968,968,0,0.4,24.39,29,960,945
2015,7,22,13,30,929,929,0,0.4,23.17,30,960,961
2015,7,22,14,30,836,836,0,0.4,22.51,29,960,923
2015,7,22,15,30,697,697,0,0.5,23.96,28,960,830
2015,7,22,16,30,524,524,0,0.5,26.3,27,960,693
2015,7,22,17,30,333,333,0,0.4,31.48,25,960,521
2015,7,22,18,30,146,146,0,0.3,43.57,22,960,330
2015,7,23,5,30,49,49,0,0.1,89.72,15,960,0
2015,7,23,6,30,169,213,3,0.1,73.93,18,960,49
2015,7,23,7,30,405,405,0,0.1,56.16,21,960,213
2015,7,23,8,30,482,591,2,0.2,44.07,24,960,403
2015,7,23,9,30,646,751,2,0.2,35.53,27,960,587
2015,7,23,10,30,873,873,0,0.2,28.86,29,960,746
2015,7,23,11,30,945,945,0,0.3,25.4,30,960,871
2015,7,23,12,30,961,961,0,0.3,22.73,31,960,944
2015,7,23,13,30,923,923,0,0.3,20.67,32,960,962
2015,7,23,14,30,830,830,0,0.4,20.17,31,960,922
2015,7,23,15,30,693,693,0,0.4,21.1,30,960,829
2015,7,23,16,30,521,521,0,0.4,23.81,29,960,689
2015,7,23,17,30,330,330,0,0.4,27.57,27,960,514
2015,7,23,18,30,144,144,0,0.3,37.83,23,960,322
2015,7,24,5,30,49,49,0,0.3,77.78,17,960,0
2015,7,24,6,30,213,213,0,0.1,59.72,21,970,44
2015,7,24,7,30,403,403,0,0.1,43.85,24,970,205
2015,7,24,8,30,587,587,0,0.2,34.15,27,970,395
2015,7,24,9,30,746,746,0,0.3,30.12,29,970,581
2015,7,24,10,30,871,871,0,0.3,24.91,30,970,742
2015,7,24,11,30,944,944,0,0.3,21.98,31,960,862
2015,7,24,12,30,962,962,0,0.3,19.48,32,960,933
2015,7,24,13,30,922,922,0,0.4,18.55,33,960,867
2015,7,24,14,30,829,829,0,0.4,17.93,32,960,905
2015,7,24,15,30,689,689,0,0.4,18.55,31,960,811
2015,7,24,16,30,514,514,0,0.4,19.77,30,960,535
2015,7,24,17,30,322,322,0,0.4,25.02,28,960,503
2015,7,24,18,30,136,136,0,0.3,36.17,24,960,240
2015,7,25,5,30,44,44,0,0.1,83.22,17,970,0
2015,7,25,6,30,205,205,0,0.1,69.12,20,970,43
2015,7,25,7,30,395,395,0,0.1,52.99,23,970,101
2015,7,25,8,30,581,581,0,0.2,40.83,25,970,199
2015,7,25,9,30,742,742,0,0.2,33.66,27,970,455
2015,7,25,10,30,862,862,0,0.3,29.66,29,960,627
2015,7,25,11,30,933,933,0,0.3,26.71,30,960,863
2015,7,25,12,30,867,947,2,0.3,24.87,31,960,932
2015,7,25,13,30,905,905,0,0.4,24.09,31,960,946
2015,7,25,14,30,811,811,0,0.4,27.13,30,960,740
2015,7,25,15,30,535,673,3,0.5,30.88,29,960,737
2015,7,25,16,30,503,503,0,0.5,37.19,28,960,673
2015,7,25,17,30,240,316,3,0.5,44.22,25,960,160
2015,7,25,18,30,102,134,3,0.4,55.24,22,960,155
2015,7,26,5,30,43,43,0,0.1,98.99,14,960,0
2015,7,26,6,30,101,204,3,0.1,87.12,16,960,46
2015,7,26,7,30,199,394,3,0.1,72.78,19,960,57
2015,7,26,8,30,455,580,2,0.1,54.42,22,960,295
2015,7,26,9,30,627,739,2,0.2,41.58,24,960,599
2015,7,26,10,30,863,863,0,0.3,34.06,26,960,762
2015,7,26,11,30,932,932,0,0.3,30.75,27,960,883
2015,7,26,12,30,946,946,0,0.4,28.9,28,960,956
2015,7,26,13,30,740,904,2,0.5,31.29,28,960,974
2015,7,26,14,30,737,811,3,0.6,34.17,27,960,934
2015,7,26,15,30,673,673,2,0.5,37.15,26,960,841
2015,7,26,16,30,160,505,6,0.5,40.09,24,960,701
2015,7,26,17,30,155,320,4,0.4,46.08,23,960,527
2015,7,26,18,30,49,137,3,0.3,53.31,20,960,334
2015,7,27,5,30,46,46,0,0.1,95.41,13,970,0
2015,7,27,6,30,57,215,3,0.1,83.53,15,970,46
2015,7,27,7,30,295,410,3,0.2,64.47,18,970,214
2015,7,27,8,30,599,599,0,0.2,50.29,21,970,408
2015,7,27,9,30,762,762,0,0.2,36.92,23,970,595
2015,7,27,10,30,883,883,0,0.3,29.74,25,970,757
2015,7,27,11,30,956,956,0,0.4,26.29,27,970,881
2015,7,27,12,30,974,974,0,0.4,23.69,28,970,954
2015,7,27,13,30,934,934,0,0.4,21.61,28,970,971
2015,7,27,14,30,841,841,0,0.5,21.15,28,970,928
2015,7,27,15,30,701,701,0,0.5,22.03,28,970,834
2015,7,27,16,30,527,527,0,0.4,23.2,27,970,694
2015,7,27,17,30,334,334,0,0.4,26.6,25,970,519
2015,7,27,18,30,143,143,0,0.2,36.27,21,970,326
2015,7,28,5,30,46,46,0,0.2,75.28,14,970,0
2015,7,28,6,30,214,214,0,0.2,56.82,18,970,43
2015,7,28,7,30,408,408,0,0.2,37,23,970,213
2015,7,28,8,30,595,595,0,0.2,24.81,26,970,410
2015,7,28,9,30,757,757,0,0.2,19.11,29,970,600
2015,7,28,10,30,881,881,0,0.2,16.11,32,970,764
2015,7,28,11,30,954,954,0,0.3,14.01,33,970,888
2015,7,28,12,30,971,971,0,0.3,13.29,34,960,961
2015,7,28,13,30,928,928,0,0.4,12.84,35,960,978
2015,7,28,14,30,834,834,0,0.4,13.99,35,960,936
2015,7,28,15,30,694,694,0,0.4,14.47,34,960,840
2015,7,28,16,30,519,519,0,0.5,16,33,960,697
2015,7,28,17,30,326,326,0,0.4,20.3,30,960,520
2015,7,28,18,30,137,137,0,0.3,33.09,26,960,323
2015,7,29,5,30,43,43,1,0.4,49.83,19,960,0
2015,7,29,6,30,213,213,1,0.4,38.13,23,970,40
2015,7,29,7,30,410,410,0,0.4,26.08,28,970,206
2015,7,29,8,30,600,600,0,0.3,15.08,32,970,401
2015,7,29,9,30,764,764,0,0.3,11.12,35,970,589
2015,7,29,10,30,888,888,0,0.2,10.31,37,960,751
2015,7,29,11,30,961,961,0,0.2,9.73,38,960,866
2015,7,29,12,30,978,978,0,0.1,9.16,39,960,936
2015,7,29,13,30,936,936,0,0.1,8.59,40,960,950
2015,7,29,14,30,840,840,0,0.1,8.57,39,960,902
2015,7,29,15,30,697,697,0,0.2,9.15,38,960,805
2015,7,29,16,30,520,520,0,0.2,9.89,37,960,662
2015,7,29,17,30,323,323,0,0.2,12.28,34,960,486
2015,7,29,18,30,133,133,0,0.4,26.52,29,960,230
2015,7,30,5,30,40,40,1,0.4,43.67,21,970,0
2015,7,30,6,30,206,206,1,0.3,33.51,25,970,27
2015,7,30,7,30,401,401,0,0.3,22.38,30,970,174
2015,7,30,8,30,589,589,0,0.3,13.97,35,970,355
2015,7,30,9,30,751,751,0,0.2,10.21,38,970,534
2015,7,30,10,30,866,866,0,0.2,9.38,40,970,689
2015,7,30,11,30,936,936,0,0.2,8.84,41,970,803
2015,7,30,12,30,950,950,0,0.3,8.55,41,960,869
2015,7,30,13,30,902,902,0,0.3,8.82,41,960,881
2015,7,30,14,30,805,805,0,0.4,9.65,41,960,835
2015,7,30,15,30,662,662,0,0.4,10.7,40,960,667
2015,7,30,16,30,486,486,2,0.4,11.93,38,960,537
2015,7,30,17,30,230,295,3,0.3,15.06,35,960,401
2015,7,30,18,30,107,114,4,0.3,23.87,30,960,98
2015,7,31,5,30,27,27,0,0.4,38.58,25,970,0
2015,7,31,6,30,174,174,1,0.1,37.44,28,970,16
2015,7,31,7,30,355,355,0,0.1,29.91,32,970,148
2015,7,31,8,30,534,534,0,0.1,21.99,36,970,295
2015,7,31,9,30,689,689,0,0.2,16.02,39,970,494
2015,7,31,10,30,803,803,0,0.2,15.74,40,970,648
2015,7,31,11,30,869,869,0,0.2,15.55,41,960,800
2015,7,31,12,30,881,881,0,0.3,15.25,41,960,866
2015,7,31,13,30,835,835,0,0.3,15.52,42,960,874
2015,7,31,14,30,667,738,3,0.3,15.35,41,960,681
2015,7,31,15,30,537,595,3,0.4,15.92,40,960,579
2015,7,31,16,30,401,422,7,0.4,17.69,39,960,82
2015,7,31,17,30,98,241,6,0.3,21.4,36,960,307
2015,7,31,18,30,52,78,6,0.2,30.61,31,960,103
2015,8,1,5,30,16,16,3,0.1,53.63,24,960,0
2015,8,1,6,30,148,148,7,0.1,45.45,27,960,3
2015,8,1,7,30,295,321,7,0.1,33.3,31,960,43
2015,8,1,8,30,494,494,0,0.2,25.16,34,960,167
2015,8,1,9,30,648,648,0,0.2,19.97,37,960,325
2015,8,1,10,30,800,800,0,0.3,18.17,39,960,417
2015,8,1,11,30,866,866,0,0.4,16.89,40,960,464
2015,8,1,12,30,874,874,2,0.5,15.97,40,960,229
2015,8,1,13,30,681,811,3,0.6,17.12,39,960,84
2015,8,1,14,30,579,709,7,0.6,18.67,38,960,198
2015,8,1,15,30,82,567,6,0.6,21.61,37,960,46
2015,8,1,16,30,307,400,7,0.5,24.79,35,960,316
2015,8,1,17,30,103,225,6,0.4,28.44,32,960,262
2015,8,1,18,30,20,67,6,0.2,35.1,29,960,127
2015,8,2,5,30,3,13,6,0.1,62.74,22,960,0
2015,8,2,6,30,43,139,6,0.1,56.69,24,960,4
2015,8,2,7,30,167,307,7,0.1,46.78,27,960,64
2015,8,2,8,30,325,473,7,0.1,40.19,28,960,216
2015,8,2,9,30,417,619,7,0.1,35.17,30,960,313
2015,8,2,10,30,464,724,7,0.1,32.92,32,960,533
2015,8,2,11,30,229,779,7,0.1,31.7,32,960,759
2015,8,2,12,30,84,777,7,0.2,39.03,30,960,830
2015,8,2,13,30,198,678,6,0.4,50.62,28,960,848
2015,8,2,14,30,46,640,6,0.3,63.64,27,960,783
2015,8,2,15,30,316,526,7,0.3,65.29,27,960,689
2015,8,2,16,30,262,364,4,0.2,58.07,28,960,531
2015,8,2,17,30,127,191,6,0.2,60.23,27,960,389
2015,8,2,18,30,8,46,7,0.1,65.56,25,960,215
2015,8,3,5,30,4,8,7,0.1,79.92,20,960,0
2015,8,3,6,30,64,111,8,0.1,71.65,22,960,10
2015,8,3,7,30,216,274,3,0.1,62.68,24,960,133
2015,8,3,8,30,313,444,3,0.2,55.13,27,960,305
2015,8,3,9,30,533,595,3,0.2,44.99,29,960,477
2015,8,3,10,30,759,759,0,0.2,38.69,31,960,629
2015,8,3,11,30,830,830,0,0.3,35.48,32,960,763
2015,8,3,12,30,848,848,0,0.4,33.28,33,960,836
2015,8,3,13,30,783,783,0,0.4,33.82,33,960,856
2015,8,3,14,30,689,689,0,0.4,36.8,32,960,791
2015,8,3,15,30,531,552,8,0.4,40.09,31,960,703
2015,8,3,16,30,389,389,1,0.4,43.41,30,960,570
2015,8,3,17,30,215,215,0,0.3,49.24,28,960,398
2015,8,3,18,30,60,60,3,0.2,59.65,25,960,107
2015,8,4,5,30,10,10,0,0.1,81.85,19,960,0
2015,8,4,6,30,133,133,0,0,77.91,21,960,15
2015,8,4,7,30,305,305,0,0,69.59,24,960,158
2015,8,4,8,30,477,477,0,0.1,55.35,27,960,345
2015,8,4,9,30,629,629,0,0.2,42.91,30,960,533
2015,8,4,10,30,763,763,0,0.2,36.07,32,960,699
2015,8,4,11,30,836,836,0,0.3,32.42,33,960,812
2015,8,4,12,30,856,856,0,0.3,29.4,34,960,888
2015,8,4,13,30,791,791,0,0.4,26.95,34,960,906
2015,8,4,14,30,703,703,0,0.4,27.85,33,960,886
2015,8,4,15,30,570,570,1,0.5,28.97,32,960,788
2015,8,4,16,30,398,407,8,0.4,32.03,31,960,643
2015,8,4,17,30,107,230,6,0.3,35.2,28,960,466
2015,8,4,18,30,51,66,6,0.2,41.43,25,960,276
2015,8,5,5,30,15,15,0,0,76.16,17,960,0
2015,8,5,6,30,158,158,0,0.1,65.33,19,960,24
2015,8,5,7,30,345,345,0,0.2,51.08,22,960,178
2015,8,5,8,30,533,533,0,0.2,42.07,25,960,369
2015,8,5,9,30,699,699,0,0.3,32.9,27,960,558
2015,8,5,10,30,812,812,0,0.3,25.42,28,960,721
2015,8,5,11,30,888,888,0,0.3,21.13,29,960,839
2015,8,5,12,30,906,906,0,0.4,17.99,30,960,911
2015,8,5,13,30,886,886,0,0.4,17.14,31,960,926
2015,8,5,14,30,788,788,0,0.4,17.44,30,960,882
2015,8,5,15,30,643,643,0,0.4,19.38,29,960,784
2015,8,5,16,30,466,466,0,0.4,21.6,28,960,641
2015,8,5,17,30,276,276,0,0.3,25.46,26,960,466
2015,8,5,18,30,99,99,0,0.2,34.44,23,960,276
2015,8,6,5,30,24,24,0,0.2,82.62,15,960,0
2015,8,6,6,30,178,178,0,0.1,63.79,19,960,14
2015,8,6,7,30,369,369,0,0.1,44.13,23,960,151
2015,8,6,8,30,558,558,0,0.2,28.27,26,960,327
2015,8,6,9,30,721,721,0,0.3,20.34,28,960,445
2015,8,6,10,30,839,839,0,0.3,16.87,30,960,547
2015,8,6,11,30,911,911,0,0.4,15.36,31,960,795
2015,8,6,12,30,926,926,0,0.4,14.36,32,960,868
2015,8,6,13,30,882,882,0,0.4,14.53,33,960,886
2015,8,6,14,30,784,784,0,0.5,14.96,32,960,850
2015,8,6,15,30,641,641,0,0.5,16.49,31,960,758
2015,8,6,16,30,466,466,0,0.5,18.42,30,960,622
2015,8,6,17,30,276,276,0,0.4,23.65,28,960,454
2015,8,6,18,30,97,97,0,0.2,33.36,24,960,271
2015,8,7,5,30,14,14,0,0.1,70.36,16,960,0
2015,8,7,6,30,151,151,7,0,57.38,19,960,22
2015,8,7,7,30,327,330,7,0.1,45.26,22,960,175
2015,8,7,8,30,445,512,7,0.1,35.33,25,960,366
2015,8,7,9,30,547,672,2,0.2,28.71,28,960,554
2015,8,7,10,30,795,795,0,0.2,24.79,30,960,718
2015,8,7,11,30,868,868,1,0.3,23.08,31,960,839
2015,8,7,12,30,886,886,0,0.4,21.76,32,960,912
2015,8,7,13,30,850,850,0,0.4,21.49,33,960,928
2015,8,7,14,30,758,758,0,0.5,20.63,32,960,887
2015,8,7,15,30,622,622,0,0.5,20.74,31,960,788
2015,8,7,16,30,454,454,0,0.5,22.29,30,960,641
2015,8,7,17,30,271,271,0,0.4,24.68,27,960,416
2015,8,7,18,30,96,96,0,0.2,33.05,23,960,203
2015,8,8,5,30,22,22,0,0.2,90.04,16,960,0
2015,8,8,6,30,175,175,0,0.1,75.66,20,960,16
2015,8,8,7,30,366,366,0,0.1,61.11,23,960,160
2015,8,8,8,30,554,554,0,0.2,47.5,25,960,346
2015,8,8,9,30,718,718,0,0.2,37.53,28,960,532
2015,8,8,10,30,839,839,0,0.2,28.82,30,960,695
2015,8,8,11,30,912,912,0,0.2,22.28,31,960,819
2015,8,8,12,30,928,928,0,0.2,18.71,32,960,892
2015,8,8,13,30,887,887,0,0.3,17.22,33,960,778
2015,8,8,14,30,788,788,0,0.3,16.5,32,960,699
2015,8,8,15,30,641,641,0,0.4,17.43,31,960,761
2015,8,8,16,30,416,462,7,0.5,20.21,29,960,618
2015,8,8,17,30,203,270,3,0.4,25.96,26,960,443
2015,8,8,18,30,91,91,0,0.3,37.3,23,960,256
2015,8,9,5,30,16,16,0,0.2,76.59,16,960,0
2015,8,9,6,30,160,160,0,0.1,64.53,19,960,12
2015,8,9,7,30,346,346,0,0.1,51.74,22,960,138
2015,8,9,8,30,532,532,0,0.1,42.01,25,960,318
2015,8,9,9,30,695,695,0,0.2,31.77,27,960,525
2015,8,9,10,30,819,819,0,0.2,25.97,29,960,682
2015,8,9,11,30,892,892,2,0.3,23.28,30,960,803
2015,8,9,12,30,778,908,3,0.4,21.75,31,960,777
2015,8,9,13,30,699,860,7,0.5,22.1,31,960,586
2015,8,9,14,30,761,761,0,0.5,24.15,30,960,794
2015,8,9,15,30,618,618,0,0.4,26.48,29,960,649
2015,8,9,16,30,443,443,0,0.3,30.58,28,960,444
2015,8,9,17,30,256,256,0,0.2,34.79,25,960,199
2015,8,9,18,30,41,81,2,0.2,44.86,22,960,169
2015,8,10,5,30,12,14,7,0.5,61.08,16,960,0
2015,8,10,6,30,138,157,3,0.1,51.67,20,960,4
2015,8,10,7,30,318,343,7,0.1,40.28,23,960,79
2015,8,10,8,30,525,525,0,0.2,32.85,26,960,206
2015,8,10,9,30,682,682,0,0.2,30.04,27,960,380
2015,8,10,10,30,803,803,0,0.3,27.94,28,960,572
2015,8,10,11,30,777,865,4,0.3,26.55,29,960,583
2015,8,10,12,30,586,869,6,0.4,27.23,29,960,702
2015,8,10,13,30,794,814,7,0.4,29.98,28,960,895
2015,8,10,14,30,649,713,7,0.4,33.31,27,960,502
2015,8,10,15,30,444,570,2,0.4,37.22,26,960,567
2015,8,10,16,30,199,398,4,0.4,41.03,25,960,442
2015,8,10,17,30,169,218,4,0.3,47.53,23,960,362
2015,8,10,18,30,35,58,3,0.2,58.74,21,960,199
2015,8,11,5,30,4,6,7,0.1,86.06,16,960,0
2015,8,11,6,30,79,128,7,0,76.28,18,960,10
2015,8,11,7,30,206,305,7,0,67.81,21,960,147
2015,8,11,8,30,380,484,7,0.1,54.56,24,960,333
2015,8,11,9,30,572,646,7,0.1,42.96,26,960,518
2015,8,11,10,30,583,808,4,0.2,35.23,28,960,676
2015,8,11,11,30,702,882,2,0.3,30.59,29,960,816
2015,8,11,12,30,895,895,1,0.3,27.08,30,960,880
2015,8,11,13,30,502,840,6,0.4,26.27,31,960,887
2015,8,11,14,30,567,742,7,0.5,26.22,30,960,854
2015,8,11,15,30,442,598,7,0.5,28.09,29,960,752
2015,8,11,16,30,362,425,2,0.5,30.7,28,960,605
2015,8,11,17,30,199,241,3,0.4,36.95,26,960,426
2015,8,11,18,30,60,73,7,0.2,49.98,23,960,237
2015,8,12,5,30,10,10,4,0.3,74.68,17,960,0
2015,8,12,6,30,147,147,1,0.2,53.79,21,960,8
2015,8,12,7,30,333,333,0,0.2,37.94,25,960,144
2015,8,12,8,30,518,518,0,0.3,26.67,28,960,331
2015,8,12,9,30,676,676,0,0.3,19.69,30,960,518
2015,8,12,10,30,816,816,0,0.3,16.36,32,960,682
2015,8,12,11,30,880,880,0,0.3,14.68,33,960,837
2015,8,12,12,30,887,887,0,0.3,13.47,34,960,906
2015,8,12,13,30,854,854,0,0.3,13.37,35,960,916
2015,8,12,14,30,752,752,0,0.3,13.52,34,960,869
2015,8,12,15,30,605,605,0,0.3,14.88,33,960,767
2015,8,12,16,30,426,426,0,0.4,17.85,31,960,617
2015,8,12,17,30,237,237,0,0.4,23.72,28,960,435
2015,8,12,18,30,67,67,0,0.3,39.13,24,960,243
2015,8,13,5,30,8,8,1,0.4,62.75,16,960,0
2015,8,13,6,30,144,144,1,0.2,46.35,21,960,6
2015,8,13,7,30,331,331,0,0.2,34.14,25,960,132
2015,8,13,8,30,518,518,0,0.3,25.06,28,960,307
2015,8,13,9,30,682,682,0,0.2,19.19,30,960,274
2015,8,13,10,30,837,837,0,0.2,16.13,32,960,645
2015,8,13,11,30,906,906,0,0.2,14.63,33,960,299
2015,8,13,12,30,916,916,2,0.2,13.57,34,960,849
2015,8,13,13,30,869,869,0,0.3,13.63,35,960,867
2015,8,13,14,30,767,767,0,0.3,14.86,34,960,825
2015,8,13,15,30,617,617,0,0.4,16.88,33,960,732
2015,8,13,16,30,435,435,0,0.5,21.3,30,960,594
2015,8,13,17,30,243,243,0,0.5,29.2,27,960,422
2015,8,13,18,30,71,71,0,0.4,44.1,23,960,236
2015,8,14,5,30,6,6,0,0.2,95.68,16,960,0
2015,8,14,6,30,132,132,0,0.2,84.27,17,970,7
2015,8,14,7,30,307,307,0,0.1,78.02,19,970,140
2015,8,14,8,30,274,485,2,0.1,66.91,21,970,325
2015,8,14,9,30,645,645,0,0.2,57.04,22,970,516
2015,8,14,10,30,299,771,2,0.2,51.4,24,970,685
2015,8,14,11,30,849,849,0,0.2,46.3,25,970,823
2015,8,14,12,30,867,867,0,0.3,41.85,26,970,899
2015,8,14,13,30,825,825,0,0.3,37.99,26,970,917
2015,8,14,14,30,732,732,0,0.3,36.92,27,970,876
2015,8,14,15,30,594,594,0,0.3,36.01,26,970,779
2015,8,14,16,30,422,422,0,0.3,37.42,25,970,635
2015,8,14,17,30,236,236,0,0.2,41.78,23,970,456
2015,8,14,18,30,67,67,0,0.3,54.61,20,970,259
2015,8,15,5,30,7,7,0,0.2,100,14,970,0
2015,8,15,6,30,140,140,0,0.1,83.04,17,970,9
2015,8,15,7,30,325,325,0,0.1,62.62,20,970,155
2015,8,15,8,30,516,516,0,0.2,48.84,23,970,352
2015,8,15,9,30,685,685,0,0.2,40,26,970,546
2015,8,15,10,30,823,823,0,0.3,30.21,28,970,714
2015,8,15,11,30,899,899,0,0.3,25.76,30,970,842
2015,8,15,12,30,917,917,0,0.4,22.35,31,970,916
2015,8,15,13,30,876,876,0,0.4,19.66,32,970,931
2015,8,15,14,30,779,779,0,0.4,18.95,31,970,885
2015,8,15,15,30,635,635,0,0.5,19.82,30,970,783
2015,8,15,16,30,456,456,0,0.5,21.26,29,970,634
2015,8,15,17,30,259,259,0,0.4,26.37,26,970,450
2015,8,15,18,30,76,76,0,0.2,36.47,22,970,251
2015,8,16,5,30,9,9,0,0.3,86.91,13,970,0
2015,8,16,6,30,155,155,0,0.1,66.97,17,970,0
2015,8,16,7,30,352,352,0,0.1,49.48,22,970,147
2015,8,16,8,30,546,546,0,0.1,31.92,26,970,341
2015,8,16,9,30,714,714,0,0.2,21.92,29,960,534
2015,8,16,10,30,842,842,0,0.3,15.65,32,960,700
2015,8,16,11,30,916,916,0,0.4,13.18,33,960,815
2015,8,16,12,30,931,931,0,0.4,11.46,34,960,886
2015,8,16,13,30,885,885,0,0.4,10.91,35,960,899
2015,8,16,14,30,783,783,0,0.4,10.7,34,960,853
2015,8,16,15,30,634,634,0,0.4,11.42,33,960,753
2015,8,16,16,30,450,450,0,0.4,13.31,32,960,606
2015,8,16,17,30,251,251,0,0.3,17.15,28,960,426
2015,8,16,18,30,69,69,0,0.1,27.52,23,960,232
2015,8,17,6,30,147,147,0,0.1,54.96,19,960,0
2015,8,17,7,30,341,341,0,0.1,38.39,23,960,127
2015,8,17,8,30,534,534,0,0.1,24.72,28,960,313
2015,8,17,9,30,700,700,0,0.1,18.14,32,960,501
2015,8,17,10,30,815,815,0,0.2,13.87,35,960,667
2015,8,17,11,30,886,886,0,0.2,11.44,37,960,775
2015,8,17,12,30,899,899,0,0.3,10.32,38,960,848
2015,8,17,13,30,853,853,0,0.3,9.49,38,960,863
2015,8,17,14,30,753,753,0,0.4,9.9,38,960,812
2015,8,17,15,30,606,606,0,0.4,10.55,37,960,713
2015,8,17,16,30,426,426,0,0.4,11.46,35,960,569
2015,8,17,17,30,232,232,0,0.3,15.49,31,960,395
2015,8,17,18,30,58,58,0,0.2,27.65,26,960,211
2015,8,18,6,30,127,127,1,0.3,37.12,22,960,0
2015,8,18,7,30,313,313,0,0.2,28.42,26,960,106
2015,8,18,8,30,501,501,0,0.1,18.53,31,960,317
2015,8,18,9,30,667,667,0,0,12.89,35,960,506
2015,8,18,10,30,775,775,0,0,10.14,37,960,671
2015,8,18,11,30,848,848,0,0.1,9.11,38,960,803
2015,8,18,12,30,863,863,0,0.2,8.33,39,960,875
2015,8,18,13,30,812,812,0,0.3,8.21,40,960,889
